PROCESO,JOB_TYPE,PRODUTO,PROCESS_ID,JOB_NAME,QTD_OK,HORA_INICIO,HORA_FIM,DURATION_IN_SEC,POLICY_PER_SEC
JOB,Collector Invoicing,,433857,Billing Payment Card Scotiabank,38,3/16/2022 8:19,3/16/2022 8:41,1357,0.03
JOB,Accounting Entry By Period,,454861,362 - Cobranza - SinFecha,0,5/3/2022 7:42,5/3/2022 7:42,25,0
JOB,Accounting Entry By Period,,460973,362 - Cobranza - SinFecha,70,5/18/2022 17:27,5/18/2022 17:28,51,1.37
JOB,Collector Invoicing,,431872,Billing Bank Account Scotiabank,3144,3/10/2022 16:01,3/10/2022 16:18,1033,3.04
JOB,Accounting Entry By Period,,441890,362 - Cobranza - SinFecha,8,3/30/2022 18:00,3/30/2022 18:01,20,0.4
JOB,Standard Output Payment,,413864,Output table,145459,1/19/2022 20:34,1/19/2022 20:42,479,303.67
JOB,Accounting Entry By Period,,528007,DAA1A Accounting,5175,10/18/2022 13:36,10/18/2022 13:39,153,33.82
JOB,Accounting Entry By Period,,522251,362 - Cobranza - SinFecha,1344,10/7/2022 12:04,10/7/2022 12:05,34,39.53
JOB,Screening Adam,,532919,Sreening ADAM,4537344,10/27/2022 6:00,10/27/2022 8:18,8281,547.92
JOB,Accounting Entry By Period,,421945,362 - Emisión - SinFecha,9,2/16/2022 16:09,2/16/2022 16:11,91,0.1
JOB,Accounting Entry By Period,,408880,DAA1A Accounting,69912,1/3/2022 10:41,1/3/2022 10:43,122,573.05
JOB,Standard Output Payment,,532918,Output table New,4201183,10/27/2022 2:00,10/27/2022 6:18,15529,270.54
JOB,Accounting Entry By Period,,557931,362 - Cobranza - SinFecha,8,12/20/2022 14:20,12/20/2022 14:21,25,0.32
JOB,Accounting Entry By Period,,520908,362 - Cobranza - SinFecha,6,9/29/2022 14:23,9/29/2022 14:24,60,0.1
JOB,Accounting Entry By Period,,421937,362 - Emisión - SinFecha,9,2/16/2022 15:40,2/16/2022 15:41,90,0.1
JOB,Accounting Entry By Period,,494857,DAA1A Accounting,5280,7/29/2022 11:06,7/29/2022 11:07,98,53.88
JOB,Start Payment Loader,,480903,Start Payment Loader,0,6/28/2022 0:00,6/28/2022 0:11,672,0
JOB,Screening Adam,,537937,Sreening ADAM,4088837,11/5/2022 6:00,11/5/2022 8:51,10303,396.86
JOB,Accounting Entry By Period,,452878,362 - Cobranza - SinFecha,266,4/28/2022 9:40,4/28/2022 9:40,43,6.19
JOB,Accounting Entry By Period,,537901,362 - Cobranza - SinFecha,8,11/2/2022 21:19,11/2/2022 21:19,30,0.27
JOB,Accounting Entry By Period,,440877,362 - Cobranza - SinFecha,12,3/28/2022 15:49,3/28/2022 15:49,19,0.63
JOB,Accounting Entry By Period,,503918,362 - Emisión - SinFecha_LAM,0,8/12/2022 21:48,8/12/2022 21:50,103,0
JOB,Collector Invoicing,,457855,Billing Payment Card Scotiabank,204,5/9/2022 10:36,5/9/2022 11:40,3824,0.05
JOB,Accounting Entry By Period,,453879,DAA1A Accounting,3381,4/29/2022 14:33,4/29/2022 14:35,92,36.75
JOB,Accounting Entry By Period,,427866,362 - Emisión - SinFecha,18,3/2/2022 20:12,3/2/2022 20:13,94,0.19
JOB,Accounting Entry By Period,,510911,362 - Cobranza - SinFecha,266,8/29/2022 11:11,8/29/2022 11:11,25,10.64
JOB,Accounting Entry By Period,,532908,362 - Cobranza - SinFecha,10,10/26/2022 13:52,10/26/2022 13:53,72,0.14
JOB,Accounting Entry By Period,,495875,DAA1A Accounting,0,8/1/2022 15:35,8/1/2022 15:37,108,0
JOB,Accounting Entry By Period,,561928,362 - Cobranza - SinFecha,14,12/27/2022 21:36,12/27/2022 21:36,34,0.41
JOB,Standard Output Payment,,557918,Output table New,9719,12/19/2022 23:00,12/19/2022 23:01,107,90.83
JOB,Accounting Entry By Period,,500854,DAA1A Accounting,1446,8/5/2022 11:12,8/5/2022 11:14,144,10.04
JOB,Accounting Entry By Period,,425898,362 - Cobranza - SinFecha,770,2/24/2022 21:02,2/24/2022 21:03,51,15.1
JOB,Accounting Entry By Period,,453860,DAA1A Accounting,5222,4/29/2022 11:01,4/29/2022 11:03,89,58.67
JOB,Screening Adam,,409851,Sreening ADAM,4884988,1/4/2022 18:30,1/4/2022 19:15,2704,1806.58
JOB,Collector Invoicing,,411911,Billing Bank Account Scotiabank,1798,1/12/2022 10:54,1/12/2022 11:05,652,2.76
JOB,Collector Invoicing,,431854,Billing Payment Card Scotiabank,53,3/9/2022 11:14,3/9/2022 11:38,1416,0.04
JOB,Collector Invoicing,,446944,Billing Payment Card Scotiabank,1,4/11/2022 14:24,4/11/2022 14:44,1178,0
JOB,Accounting Entry By Period,,480902,362 - Cobranza - SinFecha,266,6/27/2022 12:41,6/27/2022 12:42,17,15.65
JOB,Close Policy for Maturity,CoppelSaleVale,501882,CoppelSaleVale - Cierre por madurez,5550,8/9/2022 9:51,8/9/2022 9:57,378,14.68
JOB,Screening Adam,,445851,Sreening ADAM,4834811,4/5/2022 6:00,4/5/2022 7:53,6805,710.48
JOB,Accounting Entry By Period,,469872,DAA1A Accounting,72,6/3/2022 10:42,6/3/2022 10:44,116,0.62
JOB,Accounting Entry By Period,,450853,DAA1A Accounting,58776,4/20/2022 8:43,4/20/2022 9:00,969,60.66
JOB,Accounting Entry By Period,,559938,362 - Cobranza - SinFecha,8,12/22/2022 15:41,12/22/2022 15:41,24,0.33
JOB,Collector Invoicing,,471857,Billing Payment Card Scotiabank,38,6/7/2022 9:10,6/7/2022 9:44,2078,0.02
JOB,Accounting Entry By Period,,449852,362 - Cobranza - SinFecha,24,4/19/2022 10:46,4/19/2022 10:47,20,1.2
JOB,Accounting Entry By Period,,424860,362 - Emisión - SinFecha,48,2/21/2022 18:29,2/21/2022 18:30,75,0.64
JOB,Accounting Entry By Period,,554000,DAA1A Accounting,30128,12/7/2022 13:10,12/7/2022 13:14,244,123.48
JOB,Accounting Entry By Period,,431868,362 - Emisión - SinFecha,6,3/10/2022 12:45,3/10/2022 12:46,92,0.07
JOB,Accounting Entry By Period,,464854,DAA1A Accounting,576,5/24/2022 12:15,5/24/2022 12:16,71,8.11
JOB,Standard Output Payment,,513923,Output table New,8864,9/7/2022 2:00,9/7/2022 2:00,35,253.26
JOB,Accounting Entry By Period,,508856,DAA1A Accounting,21288,8/23/2022 12:27,8/23/2022 12:29,112,190.07
JOB,Accounting Entry By Period,,552999,362 - Cobranza - SinFecha,8,12/4/2022 23:05,12/4/2022 23:05,33,0.24
JOB,Collector Invoicing,,503868,Billing Bank Account Scotiabank,12126,8/11/2022 15:05,8/11/2022 16:14,4170,2.91
JOB,Accounting Entry By Period,,460864,362 - Cobranza - SinFecha,266,5/16/2022 18:22,5/16/2022 18:22,24,11.08
JOB,Standard Output Payment,,530959,Output table New,12984,10/24/2022 2:00,10/24/2022 2:02,141,92.09
JOB,Screening Adam,,430856,Sreening ADAM,4836922,3/8/2022 6:00,3/8/2022 7:42,6163,784.83
JOB,Accounting Entry By Period,,471862,DAA1A Accounting,4768,6/7/2022 10:45,6/7/2022 10:47,100,47.68
JOB,Screening Adam,,455868,Sreening ADAM,7072799,5/5/2022 6:00,5/5/2022 9:05,11106,636.84
JOB,Standard Output Payment,,477854,Output table New,359,6/15/2022 21:01,6/15/2022 21:02,9,39.89
JOB,Accounting Entry By Period,,541902,362 - Cobranza - SinFecha,266,11/14/2022 9:15,11/14/2022 9:16,24,11.08
JOB,Accounting Entry By Period,,505901,DAA1A Accounting,3752,8/18/2022 9:13,8/18/2022 9:15,125,30.02
JOB,Accounting Entry By Period,,468901,362 - Emisión - SinFecha,1249,6/1/2022 17:22,6/1/2022 17:24,128,9.76
JOB,Accounting Entry By Period,,460968,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,0,5/18/2022 13:31,5/18/2022 13:31,7,0
JOB,Collector Invoicing,,458904,Billing Payment Card Scotiabank,34,5/12/2022 14:55,5/12/2022 15:28,1959,0.02
JOB,Accounting Entry By Period,,464861,362 - Emisión - SinFecha,54,5/24/2022 18:09,5/24/2022 18:10,78,0.69
JOB,Standard Output Payment,,428865,Output table,119086,3/3/2022 15:39,3/3/2022 15:44,327,364.18
JOB,Accounting Entry By Period,,561925,362 - Cobranza - SinFecha,98,12/27/2022 20:38,12/27/2022 20:39,32,3.06
JOB,Accounting Entry By Period,,472853,DAA1A Accounting,474,6/7/2022 19:34,6/7/2022 19:36,104,4.56
JOB,Collector Invoicing,ScotiabankSalud,522901,Billing Bank Account Scotiabank,6490,10/3/2022 12:44,10/3/2022 13:10,1538,4.22
JOB,Accounting Entry By Period,,508899,DAA1A Accounting,0,8/25/2022 10:29,8/25/2022 10:30,55,0
JOB,Standard Output Payment,,474922,Output table New,11739,6/11/2022 19:07,6/11/2022 19:21,829,14.16
JOB,Collector Invoicing,,417858,Billing Bank Account Scotiabank,2482,2/4/2022 12:22,2/4/2022 12:39,985,2.52
JOB,Collector Invoicing,ScotiabankSalud,542953,Billing Payment Card Scotiabank,122,11/15/2022 9:08,11/15/2022 9:24,933,0.13
JOB,Standard Output Payment,,446911,Output table,3351,4/8/2022 16:16,4/8/2022 16:20,290,11.56
JOB,Accounting Entry By Period,,493877,362 - Cobranza - SinFecha,266,7/28/2022 8:16,7/28/2022 8:17,49,5.43
JOB,Start Payment Loader,,505861,Start Payment Loader,0,8/17/2022 0:00,8/17/2022 0:17,1018,0
JOB,Screening Adam,,512902,Sreening ADAM,4386435,9/3/2022 6:00,9/4/2022 18:06,129985,33.75
JOB,Accounting Entry By Period,,559946,362 - Cobranza - SinFecha,68,12/22/2022 23:26,12/22/2022 23:28,100,0.68
JOB,Start Payment Loader,,516946,Start Payment Loader,0,9/21/2022 0:00,9/21/2022 0:04,256,0
JOB,Accounting Entry By Period,,415866,362 - Emisión - SinFecha,0,1/24/2022 10:20,1/24/2022 10:21,55,0
JOB,Standard Output Payment,,474925,Output table New,31277,6/11/2022 19:45,6/11/2022 19:46,72,434.4
JOB,Accounting Entry By Period,,553952,362 - Cobranza - SinFecha,8,12/5/2022 8:23,12/5/2022 8:24,27,0.3
JOB,Accounting Entry By Period,,460909,362 - Emisión - SinFecha,224,5/17/2022 15:56,5/17/2022 15:57,76,2.95
JOB,Accounting Entry By Period,,446858,362 - Emisión - SinFecha,6,4/7/2022 14:42,4/7/2022 14:43,67,0.09
JOB,Screening Adam,,425888,Sreening ADAM,0,2/24/2022 6:00,2/24/2022 6:00,1,0
JOB,Accounting Entry By Period,,410901,DAA1A Accounting,68904,1/6/2022 7:58,1/6/2022 8:00,133,518.08
JOB,Accounting Entry By Period,,532910,362 - Cobranza - SinFecha,10,10/26/2022 14:02,10/26/2022 14:03,64,0.16
JOB,Accounting Entry By Period,,513934,362 - Cobranza - SinFecha,1498,9/8/2022 8:53,9/8/2022 8:54,54,27.74
JOB,Accounting Entry By Period,,442857,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,0,4/1/2022 8:35,4/1/2022 8:35,11,0
JOB,Accounting Entry By Period,,502867,DAA1A Accounting,9162,8/10/2022 20:51,8/10/2022 20:53,102,89.82
JOB,Accounting Entry By Period,,447852,362 - Emisión - SinFecha,1234,4/12/2022 11:22,4/12/2022 11:23,74,16.68
JOB,Accounting Entry By Period,,482862,DAA1A Accounting,288,7/4/2022 21:21,7/4/2022 21:23,99,2.91
JOB,Accounting Entry By Period,,537936,DAA1A Accounting,72,11/4/2022 8:09,11/4/2022 8:11,115,0.63
JOB,Standard Output Payment,,412900,Output table,7558,1/19/2022 17:45,1/19/2022 17:48,186,40.63
JOB,Collector Invoicing,,438863,Billing Payment Card Scotiabank,1,3/24/2022 9:07,3/24/2022 9:29,1339,0
JOB,Standard Output Payment,,474914,Output table New,0,6/11/2022 9:23,6/11/2022 9:23,1,0
JOB,Accounting Entry By Period,,479871,DAA1A Accounting,4640,6/24/2022 11:03,6/24/2022 11:05,114,40.7
JOB,Screening Adam,,450869,Sreening ADAM,7167556,4/21/2022 6:00,4/21/2022 9:16,11816,606.6
JOB,Accounting Entry By Period,,561922,DAA1A Accounting,113934,12/27/2022 16:03,12/27/2022 16:09,403,282.71
JOB,Accounting Entry By Period,,524908,DAA1A Accounting,384,10/10/2022 12:10,10/10/2022 12:11,46,8.35
JOB,Accounting Entry By Period,,441896,DAA1A Accounting,2616,3/31/2022 8:35,3/31/2022 8:37,75,34.88
JOB,Accounting Entry By Period,,425891,362 - Emisión - SinFecha,0,2/24/2022 11:22,2/24/2022 11:24,78,0
JOB,Close Policy for Maturity,CoppelSaleVale,513943,CoppelSaleVale - Cierre por madurez,0,9/8/2022 19:07,9/8/2022 19:08,25,0
JOB,Accounting Entry By Period,,450868,DAA1A Accounting,6516,4/21/2022 0:07,4/21/2022 0:09,121,53.85
JOB,Accounting Entry By Period,,552995,362 - Cobranza - SinFecha,8,12/4/2022 22:14,12/4/2022 22:15,33,0.24
JOB,Standard Output Payment,,413868,Output table,111142,1/20/2022 6:22,1/20/2022 6:28,383,290.19
JOB,Standard Output Payment,,559944,Output table New,31595,12/22/2022 23:00,12/22/2022 23:04,271,116.59
JOB,Accounting Entry By Period,,415851,DAA1A Accounting,864,1/21/2022 14:15,1/21/2022 14:16,14,61.71
JOB,Accounting Entry By Period,,422856,362 - Emisión - SinFecha,40,2/17/2022 11:48,2/17/2022 11:49,88,0.45
JOB,Collector Invoicing,,448855,Billing Bank Account Scotiabank,13536,4/18/2022 10:27,4/18/2022 11:14,2836,4.77
JOB,Accounting Entry By Period,,524933,362 - Emisión - SinFecha,80,10/12/2022 15:52,10/12/2022 15:55,197,0.41
JOB,Accounting Entry By Period,,557939,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,152,12/20/2022 15:51,12/20/2022 15:51,19,8
JOB,Accounting Entry By Period,,551904,362 - Cobranza - SinFecha,0,11/30/2022 11:15,11/30/2022 11:15,21,0
JOB,Screening Adam,,474911,Sreening ADAM,7060871,6/11/2022 6:00,6/11/2022 9:54,14043,502.8
JOB,Collector Invoicing,,446861,Billing Bank Account Scotiabank,6,4/7/2022 23:57,4/8/2022 0:09,762,0.01
JOB,Accounting Entry By Period,,436863,DAA1A Accounting,288,3/22/2022 11:16,3/22/2022 11:17,12,24
JOB,Accounting Entry By Period,,557921,DAA1A Accounting,1912,12/20/2022 8:47,12/20/2022 8:49,148,12.92
JOB,Standard Output Payment,,540909,Output table Manual por periodo,221190,11/10/2022 14:24,11/10/2022 14:55,1839,120.28
JOB,Accounting Entry By Period,,506853,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,396,8/17/2022 8:54,8/17/2022 8:54,29,13.66
JOB,Accounting Entry By Period,,520902,362 - Cobranza - SinFecha,0,9/29/2022 9:08,9/29/2022 9:08,23,0
JOB,Accounting Entry By Period,,561932,362 - Cobranza - SinFecha,14,12/27/2022 22:09,12/27/2022 22:10,30,0.47
JOB,Accounting Entry By Period,,531902,DAA1A Accounting,38610,10/24/2022 12:36,10/24/2022 12:39,175,220.63
JOB,Accounting Entry By Period,,414867,362 - Emisión - SinFecha,38,1/21/2022 12:53,1/21/2022 12:54,77,0.49
JOB,Accounting Entry By Period,,479853,362 - Cobranza - SinFecha,0,6/23/2022 10:20,6/23/2022 10:20,19,0
JOB,Accounting Entry By Period,,561935,362 - Cobranza - SinFecha,14,12/27/2022 22:36,12/27/2022 22:36,30,0.47
JOB,Close Policy for Maturity,CoppelSaleVale,476871,CoppelSaleVale - Cierre por madurez,5209,6/15/2022 10:29,6/15/2022 10:32,226,23.05
JOB,Screening Adam,,414854,Sreening ADAM,5006861,1/20/2022 18:30,1/20/2022 19:16,2797,1790.08
JOB,Collector Invoicing,,468914,Billing Payment Card Scotiabank,72,6/1/2022 21:09,6/1/2022 21:58,2904,0.02
JOB,Accounting Entry By Period,,503855,DAA1A Accounting,0,8/11/2022 12:02,8/11/2022 12:04,111,0
JOB,Accounting Entry By Period,,426883,DAA1A Accounting,72792,3/1/2022 12:38,3/1/2022 12:40,139,523.68
JOB,Accounting Entry By Period,,546971,362 - Cobranza - SinFecha,14,11/23/2022 14:09,11/23/2022 14:10,55,0.25
JOB,Screening Adam,,511918,Sreening ADAM,3800910,9/1/2022 6:00,9/1/2022 8:03,7418,512.39
JOB,Accounting Entry By Period,,457875,362 - Emisión - SinFecha,20,5/10/2022 17:04,5/10/2022 17:06,79,0.25
JOB,Accounting Entry By Period,,469866,362 - Emisión - SinFecha,6,6/2/2022 17:07,6/2/2022 17:09,124,0.05
JOB,Standard Output Payment,,519932,Output table New,8316,9/29/2022 2:00,9/29/2022 2:00,35,237.6
JOB,Accounting Entry By Period,,431867,362 - Emisión - SinFecha,6,3/10/2022 12:40,3/10/2022 12:42,92,0.07
JOB,Accounting Entry By Period,,486851,DAA1A Accounting,52674,7/15/2022 10:03,7/15/2022 10:07,242,217.66
JOB,Screening Adam,,495906,Sreening ADAM,47375,8/2/2022 6:00,8/2/2022 6:00,50,947.5
JOB,Accounting Entry By Period,,543942,362 - Emisión - SinFecha,462,11/17/2022 17:44,11/17/2022 17:47,171,2.7
JOB,Accounting Entry By Period,,415869,362 - Cobranza - SinFecha,3472,1/24/2022 13:28,1/24/2022 13:28,39,89.03
JOB,Standard Output Payment,,543901,Output table Manual por periodo,524,11/16/2022 10:52,11/16/2022 10:53,38,13.79
JOB,Accounting Entry By Period,,521952,362 - Emisión - SinFecha,149,10/3/2022 16:38,10/3/2022 16:39,59,2.53
JOB,Collector Invoicing,,458903,Billing Bank Account Scotiabank,3078,5/12/2022 14:55,5/12/2022 15:18,1402,2.2
JOB,Accounting Entry By Period,,468906,DAA1A Accounting,53928,6/1/2022 19:12,6/1/2022 19:18,361,149.39
JOB,Accounting Entry By Period,,522104,362 - Cobranza - SinFecha,1736,10/6/2022 8:50,10/6/2022 8:50,36,48.22
JOB,Accounting Entry By Period,,547902,362 - Emisión - SinFecha,23877,11/22/2022 13:37,11/22/2022 13:40,205,116.47
JOB,Collector Invoicing,ScotiabankSalud,511945,Billing Payment Card Scotiabank,1,9/2/2022 11:13,9/2/2022 11:14,25,0.04
JOB,Accounting Entry By Period,,540901,362 - Emisión - SinFecha,35711,11/10/2022 10:50,11/10/2022 10:55,309,115.57
JOB,Accounting Entry By Period,,525915,362 - Cobranza - SinFecha,8,10/13/2022 12:25,10/13/2022 12:25,27,0.3
JOB,Accounting Entry By Period,,555909,362 - Cobranza - SinFecha,6,12/15/2022 23:35,12/15/2022 23:36,82,0.07
JOB,Accounting Entry By Period,,448865,362 - Cobranza - SinFecha,1852,4/18/2022 13:46,4/18/2022 13:47,26,71.23
JOB,Accounting Entry By Period,,438860,362 - Emisión - SinFecha,15,3/24/2022 8:07,3/24/2022 8:08,68,0.22
JOB,Accounting Entry By Period,,554934,DAA1A Accounting,25452,12/13/2022 12:36,12/13/2022 12:40,220,115.69
JOB,Accounting Entry By Period,,516908,362 - Cobranza - SinFecha,42,9/15/2022 9:37,9/15/2022 9:38,51,0.82
JOB,Accounting Entry By Period,,432880,362 - Emisión - SinFecha,16,3/15/2022 9:56,3/15/2022 9:57,71,0.23
JOB,Accounting Entry By Period,,509902,DAA1A Accounting,2994,8/26/2022 10:21,8/26/2022 10:22,67,44.69
JOB,Accounting Entry By Period,,450864,362 - Emisión - SinFecha,773,4/20/2022 19:35,4/20/2022 19:37,86,8.99
JOB,Accounting Entry By Period,,502853,DAA1A Accounting,95256,8/10/2022 10:36,8/10/2022 10:43,408,233.47
JOB,Accounting Entry By Period,,438858,362 - Emisión - SinFecha,0,3/24/2022 7:56,3/24/2022 7:57,63,0
JOB,Accounting Entry By Period,,476951,362 - Emisión - SinFecha,28109,6/17/2022 8:12,6/17/2022 8:15,189,148.72
JOB,Collector Invoicing,ScotiabankSalud,523105,Billing Bank Account Scotiabank,1978,10/5/2022 17:38,10/5/2022 17:44,413,4.79
JOB,Accounting Entry By Period,,546981,362 - Emisión - SinFecha,1262,11/24/2022 0:42,11/24/2022 0:45,171,7.38
JOB,Accounting Entry By Period,,441866,DAA1A Accounting,0,3/29/2022 12:54,3/29/2022 12:54,15,0
JOB,Start Payment Loader,,501875,Start Payment Loader,0,8/9/2022 0:00,8/9/2022 0:36,2154,0
JOB,Start Payment Loader,,557919,Start Payment Loader,0,12/20/2022 0:00,12/20/2022 0:21,1303,0
JOB,Accounting Entry By Period,,455862,362 - Emisión - SinFecha,5,5/4/2022 11:26,5/4/2022 11:28,120,0.04
JOB,Close Policy for Maturity,CoppelSaleValeClientesFinales1,517922,CoppelSaleValeClientesFinales - Cierre por madurez,1252,9/22/2022 14:52,9/22/2022 14:58,373,3.36
JOB,Standard Output Payment,,476869,Output table New,306069,6/15/2022 8:59,6/15/2022 9:41,2526,121.17
JOB,Accounting Entry By Period,,432895,362 - Emisión - SinFecha,7,3/15/2022 12:03,3/15/2022 12:04,69,0.1
JOB,Standard Output Payment,,446912,Output table,66,4/8/2022 16:23,4/8/2022 16:23,7,9.43
JOB,Accounting Entry By Period,,472856,DAA1A Accounting,47208,6/8/2022 9:53,6/8/2022 9:57,255,185.13
JOB,Accounting Entry By Period,,458907,362 - Emisión - SinFecha,882,5/12/2022 16:52,5/12/2022 16:54,110,8.02
JOB,Accounting Entry By Period,,446936,DAA1A Accounting,2808,4/11/2022 13:09,4/11/2022 13:10,71,39.55
JOB,Accounting Entry By Period,,510907,DAA1A Accounting,0,8/29/2022 10:39,8/29/2022 10:39,56,0
JOB,Accounting Entry By Period,,412866,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,0,1/14/2022 19:15,1/14/2022 19:15,8,0
JOB,Accounting Entry By Period,,552964,362 - Cobranza - SinFecha,8,12/4/2022 15:04,12/4/2022 15:04,33,0.24
JOB,Accounting Entry By Period,,511943,DAA1A Accounting,0,9/2/2022 11:07,9/2/2022 11:09,108,0
JOB,Start Payment Loader,,542905,Start Payment Loader,1,11/15/2022 0:00,11/15/2022 0:14,865,0
JOB,Standard Output Payment,,411930,Output table,4564,1/13/2022 16:43,1/13/2022 17:03,1247,3.66
JOB,Accounting Entry By Period,,438855,362 - Cobranza - SinFecha,952,3/24/2022 7:38,3/24/2022 7:39,43,22.14
JOB,Accounting Entry By Period,,464876,DAA1A Accounting,59904,5/26/2022 11:01,5/26/2022 11:05,208,288
JOB,Accounting Entry By Period,,537905,362 - Cobranza - SinFecha,8,11/2/2022 21:56,11/2/2022 21:56,27,0.3
JOB,Collector Invoicing,,503863,Billing Bank Account Scotiabank,1037,8/11/2022 13:34,8/11/2022 13:55,1269,0.82
JOB,Accounting Entry By Period,,495857,DAA1A Accounting,4451,8/1/2022 11:11,8/1/2022 11:13,101,44.07
JOB,Accounting Entry By Period,,496856,362 - Cobranza - SinFecha,8,8/2/2022 10:20,8/2/2022 10:20,25,0.32
JOB,Screening Adam,,416858,Sreening ADAM,5016372,2/1/2022 6:00,2/1/2022 6:50,3029,1656.11
JOB,Accounting Entry By Period,,501853,DAA1A Accounting,2034,8/8/2022 8:38,8/8/2022 8:41,168,12.11
JOB,Start Payment Loader,,485897,Start Payment Loader,0,7/15/2022 0:00,7/15/2022 0:05,342,0
JOB,Accounting Entry By Period,,425851,362 - Cobranza - SinFecha,368,2/22/2022 19:28,2/22/2022 19:28,26,14.15
JOB,Accounting Entry By Period,,487851,DAA1A Accounting,216,7/18/2022 7:28,7/18/2022 7:30,85,2.54
JOB,Accounting Entry By Period,,452855,362 - Cobranza - SinFecha,12,4/26/2022 22:47,4/26/2022 22:47,43,0.28
JOB,Accounting Entry By Period,,425881,362 - Cobranza - SinFecha,28,2/23/2022 13:00,2/23/2022 13:01,32,0.88
JOB,Collector Invoicing,,484880,Billing Bank Account Scotiabank,4043,7/8/2022 12:02,7/8/2022 13:03,3636,1.11
JOB,Accounting Entry By Period,,422868,362 - Cobranza - SinFecha,1352,2/18/2022 10:53,2/18/2022 10:54,38,35.58
JOB,Collector Invoicing,,441881,Billing Bank Account Scotiabank,2687,3/30/2022 11:24,3/30/2022 11:44,1151,2.33
JOB,Screening Adam,,418851,Sreening ADAM,4899124,2/8/2022 6:00,2/8/2022 6:10,632,7751.78
JOB,Start Payment Loader,,543945,Start Payment Loader,1,11/18/2022 0:00,11/18/2022 0:12,767,0
JOB,Accounting Entry By Period,,452877,362 - Cobranza - SinFecha,266,4/28/2022 9:31,4/28/2022 9:32,45,5.91
JOB,Standard Output Payment,,473862,Output table New,2,6/10/2022 18:10,6/10/2022 18:12,123,0.02
JOB,Accounting Entry By Period,,419852,362 - Cobranza - SinFecha,1582,2/11/2022 8:36,2/11/2022 8:37,31,51.03
JOB,Accounting Entry By Period,,478858,DAA1A Accounting,3976,6/21/2022 10:09,6/21/2022 10:11,93,42.75
JOB,Collector Invoicing,,440868,Billing Payment Card Scotiabank,1,3/28/2022 13:03,3/28/2022 13:22,1085,0
